username,Jdate,date,retweets,favorites,text,mentions,hashtags,id,afraid,amused,angry,annoyed,dont_care,happy,inspired,sad,type,http,pics,mention_count,hashtag_count
altUSEPA,395,1/29/2017,43,764,Thank you for the generous feedback on our posts. It's hard to keep up so if we miss your reply it's a time management issue on our side.,,,NA,0.097446855,0.121500517,0.116174147,0.124637854,0.144976398,0.127961334,0.154858898,0.112443997,Alt,FALSE,FALSE,0,0
altUSEPA,395,1/29/2017,128,299,A quick refresher courtesy of NASA. Thanks NASA. https://twitter.com/Alt_NASA/status/825769731625885696 …,,,NA,0.110606332,0.173187205,0.060709666,0.082428392,0.133407262,0.167141127,0.157584097,0.114935918,Alt,TRUE,FALSE,0,0
altUSEPA,395,1/29/2017,293,513,A Scalia ruling against EPA rules may constitutionally require benefit of Mexico wall to outweigh cost https://mobile.nytimes.com/2017/01/25/opinion/how-antonin-scalias-ghost-could-block-donald-trumps-wall.html …,,,NA,0.095985647,0.113228796,0.199579913,0.110248783,0.120734507,0.144523628,0.111934354,0.103764371,Alt,TRUE,FALSE,0,0
altUSEPA,395,1/29/2017,153,415,"If Trump follows an aggressive anti-environment agenda she said “there will be a big backlash in the heartland.”"" https://twitter.com/SEIclimate/status/825710309562257409 …"" ",,,NA,0.11639018,0.131362441,0.145726211,0.13281564,0.129173633,0.119980002,0.121999857,0.102552036,Alt,TRUE,FALSE,0,0
altUSEPA,395,1/29/2017,81,196,The Nature Conservancy’s Science Article Database. >2 000 peer-reviewed articles authored by Conservancy scientists. http://conservationgateway.org/Pages/default.aspx …,,,NA,0.156291359,0.109522913,0.100110769,0.067572559,0.115302506,0.1234001,0.213727187,0.114072606,Alt,TRUE,FALSE,0,0
altUSEPA,395,1/29/2017,325,689,Do you like your clean water? EPA water quality testing should provide evidence of what happened in flint to prevent it from recurring. https://twitter.com/ActualEPAFacts/status/825720406648770563 …,,,NA,0.118992347,0.118450521,0.170207491,0.117139807,0.11423918,0.129874445,0.10298135,0.128114859,Alt,TRUE,FALSE,0,0
altUSEPA,395,1/29/2017,0,9,Yes @altUSEPA is not a twitterbot. Mr. Limbaugh continues to demonstrate his knowledge so we can understand his position.,@altUSEPA,,NA,0.101782259,0.14000171,0.117439235,0.149201508,0.125199934,0.118154233,0.15444345,0.093777671,Alt,FALSE,FALSE,1,0
altUSEPA,395,1/29/2017,325,589,#NAME?,,,NA,0.08895459,0.143174758,0.118630287,0.135147272,0.171710478,0.114228059,0.121987322,0.106167235,Alt,FALSE,FALSE,0,0
altUSEPA,395,1/29/2017,2,13,Thanks for the suggestion. We're here to promote scientific and research accuracy and openness at the EPA.,,,NA,0.135043044,0.145416872,0.178984042,0.083903087,0.091578007,0.138928734,0.163804641,0.062341572,Alt,FALSE,FALSE,0,0
altUSEPA,395,1/29/2017,2,10,We're not an authority. We try to stay focused on the scientific censorship issue and governmental openness.,,,NA,0.156726687,0.132164867,0.120797482,0.106687847,0.09773365,0.112865805,0.157552713,0.115470948,Alt,FALSE,FALSE,0,0
altUSEPA,395,1/29/2017,118,442,No accounts mentioned so as to not promote them. Suggest ignoring them. Please use careful & considered judgement.,,,NA,0.108343945,0.142184301,0.120811685,0.15141887,0.138314278,0.105833633,0.123723256,0.109370031,Alt,FALSE,FALSE,0,0
altUSEPA,395,1/29/2017,749,1589,some alt/rogue accts popping up that appear aimed at undermining this movement. Please read account tweets to know who you follow,,,NA,0.096780405,0.125009344,0.114382887,0.114009259,0.111875947,0.170950169,0.159574381,0.107417609,Alt,FALSE,FALSE,0,0
altUSEPA,395,1/29/2017,8,13,Congress has the power & constitutional duty to both enable and check presidential power. Power ceded is not power.,,,NA,0.103825731,0.121431985,0.146869423,0.14912667,0.130345927,0.13238948,0.120147075,0.095863709,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,2,3,"Basically go to this search location and search for Mexico Border Fence"" https://nepis.epa.gov "" ",,,NA,0.15545463,0.121379155,0.105842528,0.089985286,0.120706462,0.112324054,0.123053411,0.171254474,Alt,TRUE,FALSE,0,0
altUSEPA,394,1/28/2017,16,28,Hats off to some very well intentioned plumbers …http://www.huffingtonpost.com/entry/300-union-plumbers-flint_us_56b0e3c3e4b0a1b96203ce9e …,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alt,TRUE,FALSE,0,0
altUSEPA,394,1/28/2017,2,3,Thanks go to the EPA and TCEQ. They did the testing and regulatory enforcement.,,,NA,0.161719251,0.082682729,0.237757823,0.098590667,0.087870295,0.154147424,0.091349513,0.085882299,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,207,706,Corpus Christi enjoys clean drinking water today free of Indulin AA-86 accidentally injected by Ergon Asphalt & Emulsions Inc.,,,NA,0.094557539,0.165488104,0.106968502,0.103260024,0.126816709,0.110193486,0.149439633,0.143276004,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,10,69,From an @ActualEPAFacts post but less graphic,@ActualEPAFacts,,NA,0.125906142,0.148724524,0.127830722,0.116283647,0.121078874,0.121600487,0.141077848,0.097497757,Alt,FALSE,FALSE,1,0
altUSEPA,394,1/28/2017,202,584,"The important thing is not to stop questioning. Curiosity has its own reason for existing."" - Albert Einstein http://www.pbs.org/wgbh/nova/einstein/wisd-nf.html …"" ",,,NA,0.108580673,0.173331146,0.117198019,0.103270031,0.106911627,0.125393968,0.174053826,0.09126071,Alt,TRUE,FALSE,0,0
altUSEPA,394,1/28/2017,1,6,You have been assimilated! Don't forget the secret code: n9y25ah7,,#n9y25ah7,NA,0.113755105,0.125551937,0.16494065,0.117514472,0.125335487,0.118076663,0.145847145,0.088978541,Alt,FALSE,FALSE,0,1
altUSEPA,394,1/28/2017,21,90,Props to @scxq28 for noting this. Thanks.,@scxq28,,NA,0.044093665,0.08411143,0.025092205,0.054878045,0.253800503,0.087019163,0.091609376,0.359395616,Alt,FALSE,FALSE,1,0
altUSEPA,394,1/28/2017,143,414,"I have requested for EPA one of the largest percentage budget increases of any agency."" - Ronald Reagan http://www.presidency.ucsb.edu/ws/?pid=40205 "" ",,,NA,0.147832566,0.122140215,0.178874032,0.092081589,0.09165278,0.15697008,0.097339074,0.113109664,Alt,TRUE,FALSE,0,0
altUSEPA,394,1/28/2017,1,20,Also don't trust us to identify the difference between mushrooms and toadstools. That's their wheelhouse.,,,NA,0.102992041,0.105634153,0.114718009,0.236824477,0.111577207,0.107049479,0.115289616,0.105915018,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,0,18,Oops … @AltUSEPA did a copy-paste from AltUSNatParkService. Can't trust a Forestry Major to spell. Fixed it.,@AltUSEPA,,NA,0.100664378,0.092135164,0.1142431,0.08363536,0.101504255,0.233909458,0.120574694,0.153333591,Alt,FALSE,FALSE,1,0
altUSEPA,394,1/28/2017,1,9,It's the weekend. We're a little more playful now.,,,NA,0.068865365,0.175825699,0.069199509,0.085855508,0.17653798,0.168666436,0.152518739,0.102530765,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,7,7,If more drastic measures are enacted we may call for active citizen support.,,,NA,0.143852129,0.133544616,0.120206457,0.127475869,0.102125706,0.110329716,0.144228122,0.118237384,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,9,15,For Rogue apparel supporting STEM please check in with @RogueNASA.,@RogueNASA,,NA,0.096543654,0.132590517,0.109952989,0.135896279,0.160045078,0.128871922,0.10660664,0.129492921,Alt,FALSE,FALSE,1,0
altUSEPA,394,1/28/2017,2,4,Please relax and remain calm. @AltForestServ is still with us. https://twitter.com/AltForestServ,@AltForestServ,,NA,0.138340445,0.117970918,0.113687331,0.11643098,0.137744001,0.11814064,0.141429828,0.116255857,Alt,TRUE,FALSE,1,0
altUSEPA,394,1/28/2017,3,4,For anyone following along here. this link has the peer reviewed (and cited) article referenced earlier https://www.ncbi.nlm.nih.gov/pubmed/23756170,,,NA,0.18245424,0.157349457,0.1153418,0.082237919,0.162375687,0.105565374,0.10896958,0.085705943,Alt,TRUE,FALSE,0,0
altUSEPA,394,1/28/2017,6,10,Today there are nearly as many women involved in STEM as there are men. 30 years ago it was about 10%. A YUGE difference!,,,NA,0.099429181,0.114990537,0.090306958,0.116301298,0.139611214,0.137583824,0.180930093,0.120846896,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,2,3,140 chars is too short sometimes. Pushing peer reviewed research into the public is also important. Thank you for doing that.,,,NA,0.102631502,0.138202825,0.100349494,0.100736245,0.124240681,0.125239158,0.166810271,0.141789824,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,4,1,Interesting article. Thanks. Please continue to advocate for appropriate policy directly with the EPA. https://www.epa.gov/endocrine-disruption …,,,NA,0.114338955,0.113583669,0.174698981,0.123454836,0.12720641,0.131201932,0.125258104,0.090257114,Alt,TRUE,FALSE,0,0
altUSEPA,394,1/28/2017,1,5,Unfortunately we offer no T-shirts. Additionally we do not seek any donations or promotions. We do endorse STEM research.,,,NA,0.098459574,0.128905686,0.140415923,0.153602082,0.122294565,0.117971603,0.12854743,0.10980314,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,3,13,Honestly there's no funding behind this account. Nobody is paying for anything here. Nada. We have zero to gain! No game.,,,NA,0.114175489,0.169231293,0.094695082,0.105398585,0.102284067,0.179895423,0.137804148,0.096515914,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,1,3,So … you're concerned about the perils of accurate science and a government agency whose mission is to protect US citizens?,,,NA,0.139627669,0.124242565,0.13942925,0.115496387,0.116505105,0.111082742,0.135135867,0.118480415,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,1,3,Thank you for the feedback. For more detailed EPA facts please follow: @ActualEPAfacts https://twitter.com/actualepafacts,@ActualEPAfacts,,NA,0.114431227,0.107700275,0.195579224,0.099618557,0.113715535,0.143183717,0.138765844,0.087005622,Alt,TRUE,FALSE,1,0
altUSEPA,394,1/28/2017,4,4,1. No federal employees run this account. 2. Even if they did >15k people work at the EPA in many different specialties.,,,NA,0.106077806,0.117140812,0.174021941,0.117520316,0.091258234,0.177543115,0.117764968,0.098672808,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,986,2387,Alt/Rogue science sites headline on Scientific American's web site - Friday Jan 27 2017. https://www.scientificamerican.com/article/ldquo-rogue-rdquo-science-agencies-defy-trump-administration-on-twitter/ …,,,NA,0.126456435,0.145615202,0.102138471,0.110670103,0.125767138,0.131490484,0.149794014,0.108068153,Alt,TRUE,FALSE,0,0
altUSEPA,394,1/28/2017,3,14,You have a garage? Nice! All we've got is clean running water and some fresh mountain air. Hope it stays that way. We're trying. :D,,,NA,0.080317386,0.137393243,0.106804104,0.104795438,0.157216603,0.121165403,0.143381092,0.148926732,Alt,FALSE,FALSE,0,0
altUSEPA,394,1/28/2017,2,3,There are many truly great dedicated science sites on the web like https://www.scientificamerican.com http://www.nature.com,,,NA,0.096993399,0.157706405,0.063508353,0.096888108,0.110429295,0.160870946,0.235679242,0.077924251,Alt,TRUE,FALSE,0,0
altUSEPA,394,1/28/2017,1,2,The latter two are like the Ewoks of the alt-iverse,,,NA,0.100759806,0.056630653,0.316259585,0.21263156,0.063453543,0.114815638,0.035348708,0.100100509,Alt,FALSE,FALSE,0,0
altUSEPA,393,1/27/2017,303,904,We previously posted about how a prior Canadian government targeted funding cuts to scientific research. https://twitter.com/RogueNASA/status/825021071099260929 …,,,NA,0.14175923,0.121200068,0.096934365,0.119092092,0.123489035,0.136460629,0.13460763,0.126456951,Alt,TRUE,FALSE,0,0
altUSEPA,393,1/27/2017,117,1181,And a big shout-out to @AltNatParkSer who started this whole phenomenon.,@AltNatParkSer,,NA,0.108207721,0.148473447,0.085788598,0.094082493,0.130427442,0.113137024,0.193118317,0.126764957,Alt,FALSE,FALSE,1,0
altUSEPA,393,1/27/2017,64,529,A world to make Copernicus proud.,,,NA,0.068476725,0.302677233,0.059849371,0.079872425,0.111131445,0.109010129,0.195734438,0.073248235,Alt,FALSE,FALSE,0,0
altUSEPA,393,1/27/2017,235,3627,"FOLLOWERS: Thank you for the many kind words 4 this acct & EPA. Please accept this group like"" in lieu of the individual ""like"" we owe you."" ",,,NA,0.093318086,0.133122063,0.165092796,0.184878339,0.107493901,0.133503717,0.11019765,0.072393448,Alt,FALSE,FALSE,0,0
altUSEPA,393,1/27/2017,0,5,Seems to be working now. https://cottonbureau.com/shop,,,NA,0.108779084,0.124895738,0.120534828,0.137753848,0.116212221,0.139144237,0.138746623,0.113933421,Alt,TRUE,FALSE,0,0
altUSEPA,393,1/27/2017,7,31,Make a Rogue proud! https://cottonbureau.com/shop,,,NA,0.104799031,0.117677816,0.116642883,0.143808315,0.141671519,0.107495417,0.179655853,0.088249167,Alt,TRUE,FALSE,0,0
altUSEPA,393,1/27/2017,6,84,Photo credit due to (?) Andrew Baker & Larry Busacca but feel free to offer a correction,,,NA,0.142385428,0.117094474,0.12534207,0.111118384,0.133535064,0.130633374,0.124762949,0.115128256,Alt,FALSE,FALSE,0,0
altUSEPA,393,1/27/2017,62,816,MEDIA: Thank you for your interest. Nobody associated with this account will entertain any media requests or interviews. pic.twitter.com/rw2q4pG8dC,,,NA,0.077866785,0.138266186,0.116500896,0.124159392,0.156437019,0.130363997,0.156528612,0.099877112,Alt,FALSE,TRUE,0,0
altUSEPA,393,1/27/2017,6,8,Industrialization inherently creates environmental risks. The EPA aims to reduce the US frequency and severity.,,,NA,0.120205282,0.111542942,0.194686076,0.10731413,0.07159953,0.165408829,0.116759105,0.112484108,Alt,FALSE,FALSE,0,0
altUSEPA,393,1/27/2017,4,7,A (slightly incomplete) site mirror is here. http://alt-epa.org/,,,NA,0.135027304,0.140845831,0.1198428,0.13848108,0.121886811,0.120898613,0.108277894,0.114739668,Alt,TRUE,FALSE,0,0
altUSEPA,393,1/27/2017,1,6,There are hats says John Oliver. https://www.youtube.com/watch?v=UkBvsCMxrNU …,,,NA,0.070299999,0.142288989,0.121851253,0.104074489,0.097147083,0.165285822,0.213032823,0.086019543,Alt,TRUE,FALSE,0,0
altUSEPA,393,1/27/2017,0,4,The trees will not complain. Promise!,,,NA,0.082344689,0.123329442,0.140340115,0.154518197,0.147077883,0.104475273,0.128895677,0.119018724,Alt,FALSE,FALSE,0,0
altUSEPA,393,1/27/2017,251,1528,Rogue T-shirt proceeds will only be used for STEM support. And that's not an alternativeFact!,,#alternativeFact,NA,0.105168607,0.115570102,0.135055986,0.145881613,0.134814634,0.122053272,0.141141133,0.100314654,Alt,FALSE,FALSE,0,1
altUSEPA,393,1/27/2017,182,483,Why Trump will lose his war on science https://pen.live/2k7l7Tc,,,NA,0.116388652,0.132701979,0.092831924,0.113363718,0.113187518,0.120745927,0.206759206,0.104021077,Alt,TRUE,FALSE,0,0
altUSEPA,393,1/27/2017,177,585,"A pol'n claims that anthropogenic climate change is fake news"" but environment does not hear him. Nor must we.http://lamarsmith.house.gov/fake-news-includes-climate-change …"" ",,,NA,0.167895128,0.114110524,0.109058837,0.125365229,0.105682156,0.105166234,0.138855138,0.133866752,Alt,TRUE,FALSE,0,0
altUSEPA,393,1/27/2017,983,1886,Want to learn more about climate change facts and impacts on the US? For now the 2014 climate change report is herehttp://nca2014.globalchange.gov/report,,,NA,0.137205155,0.116624549,0.105527944,0.122978239,0.114983218,0.117690421,0.180708305,0.10428217,Alt,TRUE,FALSE,0,0
altUSEPA,392,1/26/2017,1022,2653,3 day Climate Change conference sponsorship dropped by CDC but re-energized by Al Gore and other sponsors for 1 day https://www.washingtonpost.com/news/energy-environment/wp/2017/01/26/cdcs-canceled-climate-change-conference-is-back-on-thanks-to-al-gore/?utm_term=.539cd85e06ee …,,,NA,0.212323493,0.136705252,0.095979953,0.113101245,0.098793889,0.109714516,0.132140724,0.101240928,Alt,TRUE,FALSE,0,0
altUSEPA,392,1/26/2017,410,2207,"Here at Not the EPA"" we established and transparently identified our ""no-federal-workers for account management"" policy from the start."" ",,,NA,0.108368331,0.112553895,0.20118173,0.104725994,0.122688884,0.130023901,0.103549755,0.11690751,Alt,FALSE,FALSE,0,0
altUSEPA,392,1/26/2017,746,2417,Rogue National Park Service group wisely moves to create a blind trust for a Twitter account tweeting about National parks. https://twitter.com/AltNatParkSer/status/824570937278398465 …,,,NA,0.118131038,0.1030568,0.118593943,0.132284186,0.134390794,0.126158836,0.150252001,0.117132402,Alt,TRUE,FALSE,0,0
altUSEPA,392,1/26/2017,906,1483,The EPA's climate change web page shall remain in place for now. At least until it can go away more quietly. http://www.sciencemag.org/news/2017/01/trump-officials-suspend-plan-delete-epa-climate-web-page …,,,NA,0.123882954,0.119987878,0.099626236,0.123690829,0.135384494,0.128083189,0.156065653,0.113278768,Alt,TRUE,FALSE,0,0
altUSEPA,392,1/26/2017,233,708,The EPA collaborates with Mexico to maintain a healthy environment for 12 million people who live near the border. https://www.epa.gov/international-cooperation/epa-collaboration-mexico …,,,NA,0.142569426,0.116380726,0.152868527,0.115040068,0.096959371,0.139349078,0.118617186,0.118215618,Alt,TRUE,FALSE,0,0
altUSEPA,392,1/26/2017,1037,4096,Thank you for supporting the EPA. This agency (et al) operates most effectively with transparency. A gag order does not foster communication,,,NA,0.104718885,0.139166131,0.174731178,0.123758272,0.105716338,0.150517351,0.113182447,0.088209398,Alt,FALSE,FALSE,0,0
altUSEPA,392,1/26/2017,102,338,c. 1995 Hamilton showed that positive EPA testing results can provide competitive advantage to complying firms. http://www.sciencedirect.com/science/article/pii/S0095069685710078 …,,,NA,0.128888883,0.111880701,0.168728525,0.090434874,0.109656995,0.170566887,0.124093223,0.095749912,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,313,857,The EPA was born after the Ash Council memo and has been working with science to remedy pollution ever since. https://archive.epa.gov/epa/aboutepa/ash-council-memo.html …,,,NA,0.149896288,0.105448321,0.185350182,0.10652833,0.092968005,0.127896616,0.113203902,0.118708358,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,190,430,The Cuyahoga River fire and other environmental problems prompted President Nixon to give the following address. http://www.presidency.ucsb.edu/ws/?pid=2757,,,NA,0.137129393,0.108076932,0.123503628,0.105616472,0.14187806,0.106720818,0.119713673,0.157361025,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,211,433,In 1969 the Cuyahoga river caught fire. EPA's Scientific monitoring quantified cleanup efforts' effectiveness. https://www.youtube.com/watch?v=TM8eAZ5CF8k …,,,NA,0.198225815,0.09273259,0.142349118,0.0830525,0.07292177,0.105050816,0.113181607,0.192485783,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,185,450,The EPA uses incentives and fines to encourage businesses to keep waterways clean. Some businesses pollute anyway. http://www.tahlequahdailypress.com/news/with-fewer-agents-epa-cutting-back-on-cases/article_28454ce9-f996-5f98-83a5-e4d7e8ccf440.html …,,,NA,0.100186648,0.099604206,0.165902864,0.098288281,0.097162561,0.135859537,0.153169482,0.14982642,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,214,584,The EPA works for Americans and in collaboration with Canadians to clean up The Great Lakes in areas like Kalamazoo. https://www.epa.gov/kalamazoo-river-aoc …,,,NA,0.095803627,0.103957585,0.180550709,0.06608952,0.108901817,0.1647785,0.17068838,0.109229863,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,174,443,7% of US agriculture relies on fresh water from The Great Lakes. The US and Canada share in their care. https://www.epa.gov/greatlakes/great-lakes-facts-and-figures …,,,NA,0.120026641,0.123553589,0.107218882,0.08557654,0.12670686,0.139704246,0.161338436,0.135874806,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,265,473,Is there too much lead in your drinking water? The EPA's Rules on lead and copper in drinking water are due in 2017. https://www.epa.gov/dwstandardsregulations/lead-modeling-peer-review …,,,NA,0.157083253,0.124668146,0.146067585,0.115466344,0.087983147,0.128456793,0.106062144,0.134212587,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,673,1011,Climate change will disappear from one web site but it will remain a part of our reality.http://mobile.reuters.com/article/idUSL1N1FF0IZ …,,,NA,0.147697497,0.134805464,0.100534238,0.123411475,0.12596979,0.11330387,0.133881243,0.120396422,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,6,45,Please allow us to direct you to Tweet 3 for clarification. pic.twitter.com/NLoJcQuBAh,,#3,NA,0.099633151,0.152710806,0.149941259,0.131981862,0.149983874,0.114604371,0.118942326,0.082202351,Alt,FALSE,TRUE,0,1
altUSEPA,391,1/25/2017,470,775,Alt science channels are making the news. https://www.washingtonpost.com/news/energy-environment/wp/2017/01/25/rogue-pro-science-protest-sites-are-sticking-up-for-federal-research/?utm_term=.9695f48aa7cd …,,,NA,0.085649353,0.150838612,0.073448118,0.113117287,0.145638187,0.211985787,0.144546706,0.074775951,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,851,2201,"EPA Policy: conduct utilize and communicate science with honesty integrity and transparency both within and outside the Agency"""" ",,,NA,0.114883647,0.108967448,0.178854875,0.116337699,0.092179784,0.141912018,0.161414337,0.085450192,Alt,FALSE,FALSE,0,0
altUSEPA,391,1/25/2017,54,137,Will the EPA scientific integrity policy stand under new oversight? https://www.epa.gov/sites/production/files/2014-02/documents/scientific_integrity_policy_2012.pdf …,,,NA,0.112520992,0.107521616,0.200627829,0.119161776,0.098766625,0.149854411,0.119096259,0.092450492,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,175,126,"data from scientists at the EPA [must] undergo review by political appointees prior to public release."" https://apnews.com/c1423276fb574b07953651a68a082db9/EPA-science-under-scrutiny-by-Trump-political-staff?utm_campaign=SocialFlow&utm_source=Twitter&utm_medium=AP …"" ",,,NA,0.139583439,0.108530121,0.17548401,0.128364599,0.098660761,0.136085031,0.099813218,0.113478821,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,106,73,EPA research papers to receive political assessment prior to public release. https://apnews.com/c1423276fb574b07953651a68a082db9/EPA-science-under-scrutiny-by-Trump-political-staff?utm_campaign=SocialFlow&utm_source=Twitter&utm_medium=AP …,,,NA,0.135236837,0.119623083,0.18454572,0.10107745,0.086913105,0.122126861,0.100269276,0.150207668,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,99,196,"it is extremely likely that human activities have been the dominant cause of that [global] warming"" https://www.epa.gov/climatechange "" ",,,NA,0.201913213,0.143196012,0.103792034,0.094227926,0.097546163,0.10153608,0.117748924,0.140039647,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,335,433,Science is not a secret or a commodity. Efforts to constrain dissemination of research findings will not succeed. https://www.scientificamerican.com/article/trump-administration-orders-epa-to-remove-its-climate-change-web-page1/ …,,,NA,0.119190804,0.133227045,0.104726723,0.111433842,0.109217321,0.128656143,0.1883047,0.105243423,Alt,TRUE,FALSE,0,0
altUSEPA,391,1/25/2017,238,602,Retweets from this account may include references and retweets of other US agencies with alt-accounts circumventing censorship constraints,,,NA,0.122084099,0.139369094,0.15168856,0.129818111,0.100901136,0.124855795,0.123899144,0.107384063,Alt,FALSE,FALSE,0,0
altUSEPA,391,1/25/2017,302,613,This account is not maintained by any EPA employees and will only distribute information obtained from legitimate but anonymized EPA sources,,,NA,0.169134816,0.067565336,0.299771141,0.076589453,0.062911314,0.150859726,0.100997032,0.072171182,Alt,FALSE,FALSE,0,0
altUSEPA,391,1/25/2017,1777,3328,Hello. This is the Alternative Environmental Protection Agency Twitter Account activated to circumvent censorship.,,,NA,0.1042788,0.109613325,0.138477745,0.117382243,0.109042525,0.183986317,0.110982909,0.126236136,Alt,FALSE,FALSE,0,0
altUSEPA,391,1/25/2017,103,286,The EPA operates under the auspices of US Congress to protect human health and the environment by creating and enforcing regulations.,,,NA,0.156847206,0.096564059,0.220425948,0.106048589,0.073315517,0.139806589,0.1161408,0.090851292,Alt,FALSE,FALSE,0,0
AltForestServ,448,3/23/2017,275,558,“I guess I can’t be doing so badly because I’m president and you’re not. You know. Say hello to everybody OK?” HeSeriouslySaidThat https://twitter.com/TIME/status/845066402193117184 …,,#HeSeriouslySaidThathttps,NA,0.096021639,0.150614088,0.106371971,0.154144887,0.143377029,0.11768905,0.111752912,0.120028425,Alt,TRUE,FALSE,0,1
AltForestServ,441,3/16/2017,151,393,Remember USFS & NPS are separate agencies under different depts! USDAFS manages 193 mil acres of public land! KeepItPublic #SaveOurForests,,#KeepItPublic #SaveOurForests,NA,0.113605123,0.155950115,0.14252755,0.129573991,0.086974418,0.12108134,0.149516618,0.100770846,Alt,FALSE,FALSE,0,2
AltForestServ,441,3/16/2017,3,10,DOI and Parks are at 11+% cut USDA and Forests are at 20+%. This is now an important distinction. Forests and Parks are not same!,,,NA,0.162159555,0.143506778,0.071272254,0.08887068,0.120941586,0.14517861,0.118654703,0.149415834,Alt,FALSE,FALSE,0,0
AltForestServ,441,3/16/2017,430,391,Trump proposes cutting USDA budget by 20.7%. Is this a move to starve the Forest Service to death and give away our lands? KeepItPublic https://twitter.com/CNN/status/842436557948768256 …,,#KeepItPublichttps,NA,0.117688549,0.114217373,0.115164941,0.096797699,0.116634114,0.138846108,0.149327938,0.151323279,Alt,TRUE,FALSE,0,1
AltForestServ,434,3/9/2017,96,159,Seems like Utah lawmakers think the outdoor industry is as easily bought as they are. A blatant bribe like this is pretty bold. BoycottUtah https://twitter.com/sltrib/status/839853502151151616 …,,#BoycottUtahhttps,NA,0.077914809,0.143872397,0.11853981,0.093559279,0.176890397,0.146970934,0.139805041,0.102447332,Alt,TRUE,FALSE,0,1
AltForestServ,431,3/6/2017,10,30,I’m interested to hear your response to viewing AllSidesNow.. I know I am considering how I will attempt to see through the spin to reality.,,,NA,0.10993884,0.156795359,0.096170212,0.127101779,0.124389246,0.116980312,0.156206785,0.112417468,Alt,FALSE,FALSE,0,0
AltForestServ,431,3/6/2017,3,3,I expect that the severity of cuts proposed for Defense increase will affect all aspects of land management including Fire.,,,NA,0.179745141,0.101360746,0.121369487,0.118256373,0.100468164,0.13565824,0.096306935,0.146834914,Alt,FALSE,FALSE,0,0
AltForestServ,430,3/5/2017,103,237,Check out @AllSidesNow .. go to their website to see the differing media biases on individual stories. Really cool crowdsourcing technology.,@AllSidesNow,,NA,0.110208899,0.159211891,0.098132974,0.123877789,0.134640834,0.12464642,0.155680721,0.093600471,Alt,FALSE,FALSE,1,0
AltForestServ,428,3/3/2017,21,59,Well it’s been two days & only 3 out of 330k people have posted to AltYou w/ action items. We can’t help you if you won’t help yourself.,,#AltYou,NA,0.095019326,0.129861761,0.106045951,0.137609234,0.119720789,0.118861169,0.149470183,0.143411588,Alt,FALSE,FALSE,0,1
AltForestServ,426,3/1/2017,1,3,smartgirlsaresexy #dumpgirlsareannoying #justsayin #speakingtheplaintruthisgettingprettydullaroundhere,,#smartgirlsaresexy #dumpgirlsareannoying #justsayin #speakingtheplaintruthisgettingprettydullaroundhere,NA,NA,NA,NA,NA,NA,NA,NA,NA,Alt,FALSE,FALSE,0,4
AltForestServ,426,3/1/2017,49,206,Ok AltYou Assignment: Motivate each other!! Give each other ACTION items! Use the #AltYou tag.. post to it! I’m going skiing. Be back soon.,,#AltYou #AltYou,NA,0.090059207,0.152173264,0.126823545,0.10415873,0.136931503,0.121643026,0.158439993,0.109770733,Alt,FALSE,FALSE,0,2
AltForestServ,426,3/1/2017,0,1,better get started then. Your could just say “BC Open Space” for local..,,,NA,0.120563379,0.138533505,0.097783092,0.109873211,0.114877562,0.157591987,0.147645483,0.113131781,Alt,FALSE,FALSE,0,0
